221,i_eat_short_people_for_breakfast,Pinkay,38556,38567,24,33,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0
222,i_eat_short_people_for_breakfast,Pinkay,38575,38589,24,33,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0
223,i_eat_short_people_for_breakfast,Pinkay,38599,38653,24,33,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0
224,i_eat_short_people_for_breakfast,Kcirrem,38805,38811,24,29,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0
225,i_eat_short_people_for_breakfast,Malia Obama,38927,38929,24,31,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0
226,i_eat_short_people_for_breakfast,Malia Obama,38985,38993,24,31,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0
227,i_eat_short_people_for_breakfast,Malia Obama,40826,40832,24,31,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0
228,i_eat_short_people_for_breakfast,Malia Obama,40836,40864,24,31,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0
229,i_eat_short_people_for_breakfast,Malia Obama,40966,41040,24,31,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0
230,i_eat_short_people_for_breakfast,Malia Obama,41468,41528,24,31,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0
